id_shop,title,stars,id_user,text
CS009,Jemma Coffee,5,U0053,Tempatnya enak nyaman buat nongkrong santai ...
CS009,Jemma Coffee,5,U0054,tempatnya enak buat nongkrong!!! recommended
CS009,Jemma Coffee,5,U0055,"Tempatnya di tengah kota garut, nyaman, menu variatif, menu coffee komplit, parkiran luas
Mantaappp"
CS009,Jemma Coffee,4,U0056,"Tempatnya cozy, cuman untuk tempat ibadahnya agak kurang private."
CS009,Jemma Coffee,5,U0057,Tempatnya cozy sama nyaman buat dipake kerja.
CS009,Jemma Coffee,5,U0058,Tempatnya cozy makanan dan minumannya juga enak. Pelayannya oke bangett
CS009,Jemma Coffee,5,U0059,"tempatnya cozy banget enak karna semi outdoor gitu.... buat ajak temen atau keluarga bisa banget kesini,,, harga dari menu yang disajikan juga affordable masih cocok juga buat kantong pelajar"
CS009,Jemma Coffee,5,U0060,tempatnya cozy
CS009,Jemma Coffee,5,U0061,"Tempatnya bikin mager, makanan & minumannya enak"
CS009,Jemma Coffee,4,U0062,"Tempatnya Biasa ajah sih menurut akumah gak ada yg istimewa,
Saran perbaiki pelayanannya yah kak,,."
CS009,Jemma Coffee,3,U0063,"Tempatnya belum selesai mungkin, tapi tertutupi dengan nikmat kopinya!"
CS009,Jemma Coffee,5,U0064,Tempatnya bagus kebersihan terjaga dan pelayanan baik
CS009,Jemma Coffee,5,U0065,"tempatnya bagus ,enak buat nyantai recommended buat nongkrong disini"
CS009,Jemma Coffee,5,U0066,Tempatnya asyik dan cozy buat nongkrong.
CS009,Jemma Coffee,5,U0067,"Tempatnya asik , luas . Paling cocok buat kumpul"
CS009,Jemma Coffee,5,U0068,"Tempatnya asiiik... Nyaman, pelayanan bersahabat.. Pkknya betah bagt dech disitu"
CS009,Jemma Coffee,5,U0069,Tempatnya aesthetic
CS009,Jemma Coffee,5,U0070,Tempat yg strategis di pusat kota Garut
CS009,Jemma Coffee,5,U0071,"tempat yg nyaman buat santai dan ngopi kalau sedang ke garut, sambil menginap di tempat penginapan di dalam coffe shop nya, the best"
CS009,Jemma Coffee,5,U0072,tempat yg cozzy..
CS009,Jemma Coffee,5,U0073,"Tempat yg cocok buat hangout , pelayanan yg sangat baik ramah-ramah . Enakeun buat me time oge siii. Terbaik pokonya✨"
CS009,Jemma Coffee,5,U0074,Tempat yang sangat nyaman dan makanan enak ditambah pelayanan yang sangat baik
CS009,Jemma Coffee,5,U0075,"Tempat yang sangat enak dan sejuk untuk anak anak muda yang mau nongkrong atau deeptalk dll, untuk harga tidak jauh berbeda dari cafe cafe yang lain di Garut kota"
CS009,Jemma Coffee,5,U0076,"Tempat yang pas buat nongkrong santai atau juga buat fokus nugas. Suasananya yang elegan, fasilitasnya yang komplit, pelayanan nya yang ramah, makanan nya yang enak dan terutama kopinya  yang nikmat menjadikan tempat ini sebagai tempat terekomendasi buat kalian kunjungi."
CS009,Jemma Coffee,5,U0077,"tempat yang nyaman untuk nge date bareng pasangan,, dekat dengan stasiun juga,, makanan nya enak,, apalagi kopi yang di sediakan juga bervarian"
CS009,Jemma Coffee,5,U0078,tempat yang nyaman dan bersih ada fasilitas wifi
CS009,Jemma Coffee,5,U0079,"Tempat yang enak, dan elegant dengan, pelayanan yang sangat baik, pokoknya ma Jemma caffe, enakeunnnn"
CS009,Jemma Coffee,5,U0080,"Tempat yang bagus & cocok untuk semua kalangan, dari yang muda sampai yang tua. Harga juga ramah dikantong dan pelayanannya yang cepat. Sangat Recomended"
CS009,Jemma Coffee,5,U0081,Tempat ternyaman buat nongkrong
CS009,Jemma Coffee,5,U0082,Tempat ter enak di garut . Fix
CS009,Jemma Coffee,3,U0083,"Tempat pas, tapi ga ada mushola"
CS009,Jemma Coffee,4,U0084,Tempat Ok di tengah Kota...Mantap
CS009,Jemma Coffee,5,U0085,Tempat nyaman makanan cepet nyampe
CS009,Jemma Coffee,5,U0086,Tempat nyaman dan esthetic
CS009,Jemma Coffee,3,U0087,Tempat nyaman dan bersih
CS009,Jemma Coffee,5,U0088,Tempat nyaman
CS009,Jemma Coffee,5,U0089,"Tempat nya sangat nyaman, makanan minuman nya juga pada enakkkk❤️"
CS009,Jemma Coffee,5,U0090,"Tempat nya nyaman, makanan nya enak”"
CS009,Jemma Coffee,5,U0091,"Tempat nya nyaman, lokasi nya strategis, makanan/minuman nya recomended semua"
CS009,Jemma Coffee,5,U0092,"tempat nya nyaman, dan makananya enak juga, mantapss"
CS009,Jemma Coffee,5,U0093,tempat nya nyaman lega
CS009,Jemma Coffee,5,U0094,Tempat nya nyaman
CS009,Jemma Coffee,5,U0095,"tempat nya menarik,karyawan nya ramah ,enak deh buat malam minggu"
CS009,Jemma Coffee,5,U0096,Tempat nya keren banget
CS009,Jemma Coffee,5,U0097,Tempat nya enak buat nugas sama harga minuman nya masuk ke kntong anak sekolah
CS009,Jemma Coffee,5,U0098,Tempat nya enak
CS009,Jemma Coffee,5,U0099,"Tempat nya bagus, cocok buat hangout/mee time/date/family time/dll, tempatnya bersih, lokasi nya strategis dekat stasiun dan berada di tengah kota"
CS009,Jemma Coffee,4,U0100,"Tempat nya bagus, aestetik dan keren, ada indoor ada outdoor. Cuma harus ditambah lagi area nya sih kalo bisa,soalnya rame banget penuh jadi kek kurang leluasa"
CS009,Jemma Coffee,5,U0101,"Tempat nongkrong yg nyaman , dekat pusat kota. Harga terjangkau. Buka sampai jam 23.00-24.00"
CS009,Jemma Coffee,5,U0102,"Tempat nongkrong rekomen buat orang Garut, deket ke pusat kota"
CS009,Jemma Coffee,5,U0103,"Tempat nongkrong paling santuy, Gasskuy mampir sini."
CS009,Jemma Coffee,5,U0104,"tempat ngopi yang cukup nyaman, menu lumayan banyak, rasa juga enak, harga worth it"
CS009,Jemma Coffee,3,U0105,Tempat ngopi yang berada di pusat garut dengan halaman parkir yang luas namun tidak dengan kapasitas pengunjung di dalam cafe nyaa
CS009,Jemma Coffee,5,U0106,"Tempat ngopi rekomented dipusat perkotaan Kab. Garut.
50 meter dari stasiun Garut"
CS009,Jemma Coffee,4,U0107,"Tempat luas, pelayanan ramah, ada mushola dan juga toilet yg bersih di lt 2, makanan terbilang biasa ajaa"
CS009,Jemma Coffee,5,U0108,Tempat luas
CS009,Jemma Coffee,4,U0109,"Tempat kopi favorit di kawasan Garut
Tempat nya luas banget
Kamar mandi nya bersih
Colokan melimpah
Kopinya lumayan enak
WiFi nya walau tidak kenceng but its ok
Pelayanan ramah banget
Sempet numpang grind kopi dibolehin
Makasih
Yuk mampir kesini"
CS009,Jemma Coffee,5,U0110,Tempat keren jemma coffe di garutt
CS009,Jemma Coffee,5,U0111,"tempat favorit ngumpul barudakkk
recomend jemma coldwhite"
CS009,Jemma Coffee,5,U0112,tempat favorit minum long black
CS009,Jemma Coffee,5,U0113,tempat favorit minum kopi
CS009,Jemma Coffee,4,U0114,"Tempat favorit klo k garut... lantai 2 na luas dan yg paling penting ad musholla n toilet yg bersih..., tmp sngat nyaman..free wifi jg.."
CS009,Jemma Coffee,5,U0115,Tempat enak dan nyaman. Kopi gentlemans nya seger bikin semangat lagi
CS009,Jemma Coffee,5,U0116,Tempat enak buat Mabar nongki ngobrol mantepp markocoppp mantapp
CS009,Jemma Coffee,5,U0117,Tempat dan pelayanannya bagus ramah
CS009,Jemma Coffee,5,U0118,"tempat dan makannannya menarik, pelayanannya mantaap"
CS009,Jemma Coffee,5,U0119,"tempat cozy,aman dikantong"
CS009,Jemma Coffee,5,U0120,Tempat cozy dan nyaman untuk me time!!!
CS009,Jemma Coffee,5,U0121,Tempat bagus..kopi enak..
CS009,Jemma Coffee,5,U0122,"Tempat asik buat nongki santai, suasananya asik mana tempatnya strategis.
Untuk harga worth it lah.."
CS009,Jemma Coffee,5,U0123,"Tempang nongkrong sampe tengah malem paling jos di kota Garut,
Jangan lupa pesan v60 rekomen"
CS009,Jemma Coffee,4,U0124,Telpatnya cozy cocok untuk meeting dan ngobrol santai
CS009,Jemma Coffee,5,U0125,"T4 nya luass,, terutama di lantai 2,, parkir mobil bisa ke dalam,,dibelakang kopi ini juga ada penginapan reddorz,,"
CS009,Jemma Coffee,5,U0126,"Sussana enak bisa pake metting, keluarga dan berdua sama pacar pun juga enak pokoknya mantap tempat live musik juga bisa."
CS009,Jemma Coffee,5,U0127,"Such a cozy place to hangout with friend or just to have Me-time~
Masih bisa ngopi enak dgn budget yg cukup✨"
CS009,Jemma Coffee,4,U0128,Such a comfortable place
CS009,Jemma Coffee,5,U0129,"Suasananya enak, pelayannya ramah-ramah dan kopinya sangat enak"
CS009,Jemma Coffee,5,U0130,suasananya enak makananya enak......
CS009,Jemma Coffee,5,U0131,Suasana yang nyaman. Tata dekorasinya ajibb.... hembusan angin dari luar membuat kita sulit beranjak dr lokasi. Pasti bawaannya pengen lama2 disana.
CS009,Jemma Coffee,5,U0132,"Suasana Nyaman,, dan Adeum tempatnya cocok santuy bareng keluarga"
CS009,Jemma Coffee,5,U0133,Suasana nyaman
CS009,Jemma Coffee,5,U0134,Suasana enak untuk santai atau sambilan belajar atau diskusi bareng temen
CS009,Jemma Coffee,5,U0135,Suasana caffe nya enak nyaman pelanyanannya ramah terbaik pokoknya
CS009,Jemma Coffee,5,U0136,sopan dan ramah pegawainya
CS009,Jemma Coffee,5,U0137,"Sofanya enak empuk,jd betah ngopinya"
CS009,Jemma Coffee,5,U0138,"Snack time + nobar timnas Indonesia.
Vibesnya dingin, cozy, great ambience tho"
CS009,Jemma Coffee,3,U0139,"Slow serving, overcrowded, rasa biasa aja. Inget banget tuh waktu itu kafe udah kepenuhan, tapi masih aja dibuka, harusnya kalo kafe udah kepenuhan mending ditutup dari depan, dihadang sama security atau dikasih tau di parking area, kasian orang-orang yang udah nongkrong bete ngeliat orang masuk keluar lagi, dan orang-orang yang baru masuk kaget ngeliat kafe nya penuh. Order management harus dipulas lagi, maklum belum lama buka, oh iya, please jangan pake gelas plastik buat yang dine in"
CS009,Jemma Coffee,5,U0140,"Signature menu nya juara banget. Mesti coba. Password wifi tertera di Bill, pesan dulu ya. Tempat duduk cozy pisan enak buat sambil kerja juga dan dekat dengan penginapan."
CS009,Jemma Coffee,5,U0141,si aa nya ganteng
CS009,Jemma Coffee,5,U0142,"seruu, mantap makanan nya enak✨"
CS009,Jemma Coffee,5,U0143,Seru sekalii karena temoatnya yang sangat memuaskan
CS009,Jemma Coffee,5,U0144,"Selalu menyenangkan mampir ke jemma coffee Garut....
Kebetulan olahraga kegemaran dari dulu bersepeda dan selalu mampir buat nikmatin kopi kesukaan di jemma coffee.
Terimakasih Jemma coffee"
CS009,Jemma Coffee,5,U0145,sejauh ini kedai coffe di garut paling well secara vibes dan minuman dan makanan nya lumayan okey ketimbang kedai lain yg sebatas cuma punya tempat tanpa punya kualitas dr segi makanan dan minuman
CS009,Jemma Coffee,5,U0146,"Se worth it ini.
Rekomen buat pecinta kopi"
CS009,Jemma Coffee,5,U0147,Sangat The best
CS009,Jemma Coffee,5,U0148,Sangat mantapppppppppppppppppppppppppppppppppppppppppp
CS009,Jemma Coffee,5,U0149,Sangat cinta jemma
CS009,Jemma Coffee,5,U0150,Sangat berkualitas rasa dan tempat
CS009,Jemma Coffee,5,U0151,Sangat baik
CS009,Jemma Coffee,5,U0152,sangat baik
CS009,Jemma Coffee,5,U0153,sangat baik
CS009,Jemma Coffee,4,U0154,Salah satu tempat ternyaman selain rumah
CS009,Jemma Coffee,3,U0155,"Saat kesana sepertinya masih trial, dilihat dari penataan bangunan bag blkng yg masih on progres.
Tapi klo dah 100% dengan konsep design pengayaan industrial yg dipilih jemma, ditambah ada areal outdoor dan lahan parkir di belakang, sepertinya ""Jemma Coffee"" bakal ""OK"" di Garut."
CS009,Jemma Coffee,5,U0156,Rekomended
CS009,Jemma Coffee,5,U0157,Rekomendasi buat anda
CS009,Jemma Coffee,5,U0158,Rekomen bgt
CS009,Jemma Coffee,5,U0159,red velvet jemma rekomend bgt sii
CS009,Jemma Coffee,5,U0160,Recommended place for hangout or just chill out
CS009,Jemma Coffee,5,U0161,Recommended place for hangout and chill in garut
CS009,Jemma Coffee,5,U0162,Recommend banget nih caffe jemma next kalau mau nongki pasti kesini lagi makanannya dan minumannya enak puoll Buat Tim Jemma Coffe Semangattt
CS009,Jemma Coffee,5,U0163,Recomended bangett
CS009,Jemma Coffee,5,U0164,Recomend!
CS009,Jemma Coffee,5,U0165,"ramahh, wenakk polll"
CS009,Jemma Coffee,2,U0166,"Pesan Mazagran dan saat tanya mbaknya itu apa, dijawabnya “itu base-nya kopi hitam”. Bukannya semua kopi base-nya kopi hitam?  Aku tanya lebih lanjut isinya apa aja dan se-strong apa, dia jawab “lebih strong daripada long black”.

Aku yg cinta kopi hitam pahit langsung semangat dan pesan. Begitu datang ada banyak banget gula cair di dasar cup. Otomatis aku komentar soal itu karena aku gak minum kopi manis dan masnya bilang “oh, maaf, kak, saya ganti aja, ya.” Baik banget deh, masnya.

Begitu ganti ternyata selain kopi hitam dan air, ada jus lemon (?) juga di dalamnya. Sangatlah asam! Jujur aja segar, tapi gak ada ekspektasi kopiku kayak gitu karena mbaknya gak bilang. Belum lagi cita rasa kopi ketutup si asam yg luar biasa ini.

Kecewa karena dari tampilan tempatnya kayak proper coffee shop 

Untungnya long blacknya lumayan enak"
CS009,Jemma Coffee,5,U0167,"Pelayanannya ramah sekali, recommended sekali buat buka bersama bareng temen maupun keluarga."
CS009,Jemma Coffee,5,U0168,"Pelayanannya ramah sekali, recommended buat buka bersama ataupun hangout bareng temen maupun keluarga"
CS009,Jemma Coffee,5,U0169,Pelayanannya ramah
CS009,Jemma Coffee,5,U0170,Pelayanannya oke ramah dan baik
CS009,Jemma Coffee,1,U0171,"pelayanannya lama bgt, saya pesan ricebowl 1 jam blm jg dateng, ketika saya tanya nunggu 20-30 menit, lma bgt si , kurang recomend buat yg udh laper"
CS009,Jemma Coffee,5,U0172,"Pelayanannya baik, bisa bayar pake debit, tempatnya ada 2 lantai"
CS009,Jemma Coffee,5,U0173,Pelayanannya baik
CS009,Jemma Coffee,5,U0174,"pelayanannya bagus,ramah, waiters nya ganteng the best"
CS009,Jemma Coffee,5,U0175,"Pelayanan sigap, soal makanan wort it, dan enak enak"
CS009,Jemma Coffee,5,U0176,pelayanan ramah waiters & cashier nya
CS009,Jemma Coffee,4,U0177,"pelayanan nya baik, tempat nya enak,oiya cabe nya lupa ya?"
CS009,Jemma Coffee,5,U0178,"Pelayanan nya baik ramah bngt
Makaannya enak
Suasananya adem ga bising"
CS009,Jemma Coffee,5,U0179,pelayanan nya baguss
CS009,Jemma Coffee,1,U0180,"Pelayanan kurang. Nunggu cireng sama kentang sosis -+ 1 jam belum dateng. padahal ada yang baru dateng ga sampe 20 menit makanan udah jadi. Akhirnya minta take awey karna terlalu lama, ternyata cireng nya baru di goreng, dan sosis kentang nya gaada. Lain kali kalo gaada bisa konfirmasi ke pelanggan, jangan sampe pelanggan nunggu makanan yg gaada."
CS009,Jemma Coffee,5,U0181,"Pelayanan baik, the best"
CS009,Jemma Coffee,5,U0182,"pelayanan bagus, service top, waiters sangat saramh"
CS009,Jemma Coffee,5,U0183,"Pelayanan bagus ramah2, tempat nya enak dan luas, makanan dan minuman nya enak"
CS009,Jemma Coffee,5,U0184,"pelayan nya ramah banget sumpahhh,terus pelayanan nya juga cepattt,ga sampe harus nunggu 15 menit,kalian kalo mo bukber disini ajaa !"
CS009,Jemma Coffee,5,U0185,Pegawai dan ownernya sangat ramah
CS009,Jemma Coffee,5,U0186,"Pas ada acara di sini luarbiasa penyambutan nya ramah dan hangat sekali oleh owner sama waiters nya ,tempat oke,ada penginapan juga, recommended"
CS009,Jemma Coffee,4,U0187,"ownernya ramah,tempat ditengah kota,harga terjangkau,rasa lumayan enak,penyajiannya cepet ga kaya tempat"" lain"
CS009,Jemma Coffee,5,U0188,"One of the best coffee shop in town, and it just walking distance from the train station and a budget hotel in the area. Now they added more food on the menu! Great!"
CS009,Jemma Coffee,5,U0189,"Okelah pokoknya,makanannya juga enak2 rekomen pokoknya.wajib ke sini"
CS009,Jemma Coffee,5,U0190,Okee
CS009,Jemma Coffee,5,U0191,Oke gass
CS009,Jemma Coffee,5,U0192,Ok mantap
CS009,Jemma Coffee,5,U0193,Nyamannn
CS009,Jemma Coffee,5,U0194,nyaman.
CS009,Jemma Coffee,5,U0195,"Nyaman, dipusat kota juga jadi aksesnya mudah.. makanan minuman"
CS009,Jemma Coffee,5,U0196,"Nyaman untuk nongkrong dan ngopi bersama teman, keluarga dan pasangan"
CS009,Jemma Coffee,5,U0197,Nyaman untuk bincang santai bersama keluarga atau teman
CS009,Jemma Coffee,5,U0198,nyaman tempat nya
CS009,Jemma Coffee,5,U0199,Nyaman ramah punyanya orang Jordan
CS009,Jemma Coffee,5,U0200,nyaman makanan enakk
CS009,Jemma Coffee,5,U0201,Nyaman dan enak
CS009,Jemma Coffee,5,U0202,"nyaman banget dahhh pokonya tempatnya apalagi pegawainya juga ramah binggowwwww… hehehe santai bener nongki disni apalagi sambil nyusun leggo, anw mie tektek nya rekomen gesss"
CS009,Jemma Coffee,5,U0203,nyaman
CS009,Jemma Coffee,5,U0204,Nyaman
CS009,Jemma Coffee,5,U0205,Nyaman
CS009,Jemma Coffee,5,U0206,Nyaman
CS009,Jemma Coffee,5,U0207,Nyaman
CS009,Jemma Coffee,4,U0208,"Nothing spesial, tapi boleh di coba buat nongkrong di tengah kota"
CS009,Jemma Coffee,5,U0209,Nice.. owner ny trun tngan lngsung buat layanin pelanggan bawain kursi2.. ramah pelanggan d sapa satu2 ..
CS009,Jemma Coffee,5,U0210,Nice.
CS009,Jemma Coffee,5,U0211,Nice place
CS009,Jemma Coffee,5,U0212,Nice place
CS009,Jemma Coffee,5,U0213,"Nice placce with good ambience, perfect to spend your time with your besties"
CS009,Jemma Coffee,5,U0214,Nice coffee
CS009,Jemma Coffee,5,U0215,Nice coffe
CS009,Jemma Coffee,5,U0216,Nice
CS009,Jemma Coffee,5,U0217,Nice
CS009,Jemma Coffee,5,U0218,"Ngopi santuy disini,, pesen v60 dianter nya sama owner nya mantap,, mungkin karena jarang yang suka v60"
CS009,Jemma Coffee,5,U0219,Minumannya enak dan recommended
CS009,Jemma Coffee,5,U0220,"Minuman sama Snack nya JUARAAA...
Krn gw dsei Jakarta yang lagi main ke garut, shock loh nemu tempat di kota kecil ini yang cozy dan enaakken..
Tempat strategis, deket sama stasiun,
Apalagi selama ramdhan mereka buka sampe 02.00 pagi, lumayan sambil nunggu sahur...

Sukses terusss team jemma Coffee ⭐⭐⭐⭐⭐"
CS009,Jemma Coffee,5,U0221,"Minuman nya enak, dan tempat nya kondusif dan sangat cocok bagi kalangan pemuda setempat, terimakasih jemma coffe."
CS009,Jemma Coffee,5,U0222,"Minuman makanan nya enak, tempat nya nyaman, pelayanan nya ramah banget"
CS009,Jemma Coffee,4,U0223,"Minimalist-theme coffee shop. The croffle was great but the coffee is a bit flat. But I cant deny that the coffee kept me awake when i had to drive from garut-bandung at night, in the middle of congestion"
CS009,Jemma Coffee,5,U0224,"Mesjid nya nyaman
Suasana nya oke, cocok bagi yang suka nongkrong dan family time"
CS009,Jemma Coffee,5,U0225,"Mengunjungi tempat ini di hari Selasa, 28 Juni kemarin bersama Caesar dan Andika. Susu cokelatnya mantap, tetapi tak saya temukan espresso di daftar menu. Entah tak ada atau mata saya yang kurang teliti. Oh ya, pelayan di sini cukup ramah, menarik untuk mengajukan banyak tanya.
Sekitar ini ada penginapan dan parkiran yang luas. Puisi yang saya tulis:
Kelebat kabel-kabel
Gantungkan butiran cahaya
Yang memantul di jidatku
Dua kawan menahan gigil
Dari cuaca khas Garut kota
Di malam hari
Aku menahan gigil
Dari kedalaman diri
Yang tak bisa
Meredakan sunyi"
CS009,Jemma Coffee,5,U0226,matcha nya enaksss
CS009,Jemma Coffee,4,U0227,"Matcha nya enakk, tempatnya juga luas nyaman dipake buat ngopi"
CS009,Jemma Coffee,5,U0228,Mantull hotcap ny
CS009,Jemma Coffee,5,U0229,Mantp
CS009,Jemma Coffee,5,U0230,mantep wh lahh
CS009,Jemma Coffee,5,U0231,Mantaps buat nongkrong ...
CS009,Jemma Coffee,5,U0232,mantapppppppp
CS009,Jemma Coffee,5,U0233,Mantappppp pisannnn uy
CS009,Jemma Coffee,5,U0234,mantapppp
CS009,Jemma Coffee,5,U0235,mantappp pokonamahhh enakeunn
CS009,Jemma Coffee,5,U0236,mantappp
CS009,Jemma Coffee,5,U0237,mantapp
CS009,Jemma Coffee,5,U0238,Mantap...
CS009,Jemma Coffee,5,U0239,Mantap.. Saya suka dengan suasana dan pelayanannya ramah
CS009,Jemma Coffee,5,U0240,"Mantap, pokonya termantul mantul. Gak percaya ? Cobain aja sendiri."
CS009,Jemma Coffee,5,U0241,Mantap slur pelayanan nya
CS009,Jemma Coffee,5,U0242,Mantap puas
CS009,Jemma Coffee,5,U0243,MANTAP NYAMAN BUAT NONGKRONG
CS009,Jemma Coffee,5,U0244,Mantap buat nongkrong bareng bestie
CS009,Jemma Coffee,5,U0245,Mantap
CS009,Jemma Coffee,5,U0246,Mantap
CS009,Jemma Coffee,5,U0247,mantap
CS009,Jemma Coffee,5,U0248,Mantap
CS009,Jemma Coffee,4,U0249,Mantap
CS009,Jemma Coffee,5,U0250,Mantap
CS009,Jemma Coffee,5,U0251,Mantap
CS009,Jemma Coffee,5,U0252,mantap
CS009,Jemma Coffee,5,U0253,mantap
CS009,Jemma Coffee,5,U0254,Mantap
CS009,Jemma Coffee,4,U0255,Mantap
CS009,Jemma Coffee,5,U0256,mantap
CS009,Jemma Coffee,5,U0257,mantap
CS009,Jemma Coffee,5,U0258,Mantap
CS009,Jemma Coffee,5,U0259,Mantap
CS009,Jemma Coffee,5,U0260,mantap
CS009,Jemma Coffee,5,U0261,mantap
CS009,Jemma Coffee,5,U0262,Mantap
CS009,Jemma Coffee,5,U0263,"Mantaoppppppp, good place"
CS009,Jemma Coffee,5,U0264,Mantaffff
CS009,Jemma Coffee,5,U0265,mantaappp
CS009,Jemma Coffee,4,U0266,"Mantaap,"
CS009,Jemma Coffee,5,U0267,Mantaap
CS009,Jemma Coffee,5,U0268,mantaaap!
CS009,Jemma Coffee,5,U0269,Makanannya memuaskan
CS009,Jemma Coffee,5,U0270,Makanannya enak...dan suasananya Cozy banget broo
CS009,Jemma Coffee,5,U0271,"makanannya enak, pelayanan nya juga ramah"
CS009,Jemma Coffee,5,U0272,"makanannya enak, pelayanan bagus, suasana aesthetic"
CS009,Jemma Coffee,5,U0273,"Makanannya enak enak,tempatnya aman nyaman,harga terjangkauu"
CS009,Jemma Coffee,5,U0274,Makanan nya enak tempat nya juga nyamann recommend untuk yang lagi Mau cari tempat nongki santai
CS009,Jemma Coffee,5,U0275,"Makanan enak, tempat nyaman akses ke pusat kota gampang, rekomend untuk nongkrong"
CS009,Jemma Coffee,5,U0276,"Makanan enak, layanannya juga bagus apalagi suasana nya nyaman bgt"
CS009,Jemma Coffee,4,U0277,makanan dan minumannya enak
CS009,Jemma Coffee,5,U0278,Makanan + minumannya mantap
CS009,Jemma Coffee,5,U0279,Madep
CS009,Jemma Coffee,5,U0280,Madeff
CS009,Jemma Coffee,4,U0281,Lumayan enak ..
CS009,Jemma Coffee,5,U0282,Lumayan cukup bagus
CS009,Jemma Coffee,5,U0283,"lokasi nya di tengah kota, gampang akses kemana mana dan cozy banget suasananya"
CS009,Jemma Coffee,5,U0284,"Liburan ke garut, nginep di reddorz trnyata ada kafenya. Wkwk mantap. Manual brew oke mantap jugaa. Sekalian nobar. Rekomen sih yaa menurutku kalau ada yg mau holiday kesini. Cobainn ✨✨✨"
CS009,Jemma Coffee,5,U0285,"layanan sangat baik, tempatnya juga cozy."
CS009,Jemma Coffee,5,U0286,"kopinya enak, tempatnya nyaman, pelayanannya bagus"
CS009,Jemma Coffee,4,U0287,"kopinya enak, tempat nya lumayan lega"
CS009,Jemma Coffee,5,U0288,"Kopinya enak, pas. Italian drip nya oke"
CS009,Jemma Coffee,5,U0289,Kopinya enak tempatnya juga rapih dan bersih
CS009,Jemma Coffee,5,U0290,Kopinya enak
CS009,Jemma Coffee,5,U0291,kopi the best sihh
CS009,Jemma Coffee,4,U0292,"Kopi nya ya so so lah, mungkin ada beberapa menu signature yang emang khss. Ambience nya asik apalagi di lantai 3 yang luas dsn somehow terasa terang"
CS009,Jemma Coffee,5,U0293,Kopi nya mantap tempat nya ... Nyaman
CS009,Jemma Coffee,5,U0294,"Kopi nya enak....makanan nya juga, waffle ice cream nya enak, ada live music, suara si aa nya bagus"
CS009,Jemma Coffee,4,U0295,Kopi nya enak dan lembut tapi gak bikin ngantuk.
CS009,Jemma Coffee,5,U0296,kopi nya enak
CS009,Jemma Coffee,5,U0297,"Kopi latte nya enak, tempat nyaman, tenang"
CS009,Jemma Coffee,5,U0298,Kopi latte favorite
CS009,Jemma Coffee,5,U0299,"Kopi Italian drip nya enak, lemon tea, ice cream waffles Dan Mie goreng nya juga enak. Porsinya pas"
CS009,Jemma Coffee,5,U0300,"Kopi dan makanan nya enak,tempat nya juga enak bersih, nyaman untuk ngobrol"
CS009,Jemma Coffee,5,U0301,Kopi dan makanan enak
CS009,Jemma Coffee,5,U0302,kerenn
CS009,Jemma Coffee,5,U0303,"Keren , cocok buat nongki"
CS009,Jemma Coffee,5,U0304,"Kalo ke garut fix sih ke jemma coffee, tempatnya keren, karyawannya ramah ramah juga

Semangat and sukses terus jemma coffee"
CS009,Jemma Coffee,5,U0305,kafe yang sangat nyaman berada di tengah kota Garut
CS009,Jemma Coffee,5,U0306,Josh
CS009,Jemma Coffee,5,U0307,Jemmy creamynya ... Yummyyyyy
CS009,Jemma Coffee,5,U0308,JEMMAA MANTUL PISAN EUYYYY
CS009,Jemma Coffee,4,U0309,"Jemma. Kesan warm and cozy nya dapet sih meski lokasinya dipinggir jalan. Lokasinya di pusat kota, jadi akses menuju sana gampang. Pelayanannya juga oke banget, pada ramah ramah..."
CS009,Jemma Coffee,5,U0310,Jemma coffee emang mantap kopi nya
CS009,Jemma Coffee,5,U0311,jemma coffe terbaik
CS009,Jemma Coffee,5,U0312,jemma bafysss bgtt love it ❤
CS009,Jemma Coffee,5,U0313,Istimewa..
CS009,Jemma Coffee,4,U0314,"Iseng iseng main ke garut trus ketemu tempat ini, pas didatengin ternyata bagus juga  interior dan eksterior nya bergaya industrial gitu.. Space parkiran nya cukup luas, untuk menu nya sendiri ada macam macam minuman dan makanan. Untuk harga sendiri cukup ramah dikantong karna emg dari kopinya sendiri bukan kaleng kaleng guys endull bgt lah pokoknya."
CS009,Jemma Coffee,5,U0315,"ini rekomen bgt buat kalian yg mau ngopi"" cantik d garut"
CS009,Jemma Coffee,4,U0316,"hospitality dan tempat bintang 5, tp untuk rasa kopi masih kurang untuk saya (referensi orang soal kopi beda-beda). jadi bintang 4 deh ya!"
CS009,Jemma Coffee,4,U0317,Harganya agak mahal dikit
CS009,Jemma Coffee,5,U0318,Harga nya cukup terjangkau kisaran 20.000
CS009,Jemma Coffee,5,U0319,Harga lumayan mahal
CS009,Jemma Coffee,5,U0320,Great place to hang out near the centre of this city
CS009,Jemma Coffee,5,U0321,Great place buat nongkii!!
CS009,Jemma Coffee,5,U0322,"Good vibes, ambience, enak semua."
CS009,Jemma Coffee,5,U0323,Good service
CS009,Jemma Coffee,5,U0324,"Good place, and the ambience, taste and price is good also"
CS009,Jemma Coffee,5,U0325,Good place
CS009,Jemma Coffee,5,U0326,Good place
CS009,Jemma Coffee,5,U0327,"Good job , tempat nya nyaman enak  pelayanan nya bagus, recomended  banget buat pemuda pemudi  garut untuk kesini."
CS009,Jemma Coffee,5,U0328,"good coffee ,good food, good place, good service, good price"
